,k_sat,c,t_sub,z,T_SA,NS
1952,4.474311594172836e-06,7.619597623208909,250.28714495535235,1316.6215372888673,0.19674765049464502,0.41502604308817237
1953,4.662013543271935e-06,7.831319550230414,284.37941119746563,1340.6539735699405,0.19658376241541675,0.38754477494194606
1954,4.827141887837856e-06,7.2047702415656385,274.56084797067456,1296.9055447178744,0.19642001085269806,0.4165826062821537
1955,4.895278695656964e-06,8.151572695381788,315.85516320344163,1483.914530087578,0.1962563956927726,0.3398276017647658
1956,4.6392904964853685e-06,8.02660861594708,326.51928344394867,1422.8102736774438,0.19609291682201865,0.3445028191091537
1957,5.363450281473306e-06,8.255153335370625,339.2429374785298,1330.9863448747544,0.1959295741269093,0.35941408759308535
1958,5.1184578455136675e-06,7.903952694199015,376.098141565344,1356.0612970187706,0.1957663674940121,0.34094910706683557
1959,5.410718879841012e-06,7.424785554999778,359.243129246837,1242.5612400827783,0.19560329680998906,0.383674838087108
1960,5.450722112954224e-06,6.692254320051566,353.28373232028616,1143.186167057155,0.19544036196159667,0.4146090718655795
1961,5.684297713323815e-06,5.546399769808722,376.6008636051236,1152.556148384669,0.1952775628356857,0.3361481375751546
1962,6.1421567755830744e-06,6.842084409248787,347.06362041659247,1344.902073238711,0.19511489931920123,0.38715084672596545
1963,6.465904843994428e-06,5.3032677769715555,370.62765939109715,1339.4207787501173,0.1949523712991825,0.24240519961550866
1964,5.528489003260338e-06,4.3655172347235425,356.8508964834223,1398.566640476048,0.1947899786627627,-0.10957855531720506
1965,7.390392527178178e-06,6.392302937189379,371.5965760982,1396.6399989388817,0.19462772129716932,0.36426605533418543
1966,6.893642702190664e-06,7.460478414860074,366.0704391866262,1500.0712144753456,0.1944655990897235,0.3499174661185095
1967,6.988742309829403e-06,6.743265935065514,340.3011774093186,1349.5595191935995,0.19430361192784043,0.393707126257439
1968,6.230887358080108e-06,6.320196306926704,349.521042802666,1390.894670050024,0.194141759699029,0.3734317438485548
1969,7.516499859330003e-06,7.436715850648333,356.4643975080792,1293.2554416993885,0.19398004229089186,0.39365092697922566
1970,6.843278909382939e-06,8.091121622690249,352.69142445201925,1280.6153389484261,0.19381845959112523,0.37968751838669546
1971,7.289157364437307e-06,7.134394319828466,352.8583394651027,1311.1139782342368,0.19365701148751882,0.3947736435608482
1972,7.529076945844551e-06,6.587038291395763,323.6672859392863,1271.8279586933725,0.193495697867956,0.4127486028737338
1973,6.924594756124579e-06,8.905037757175151,312.15761698721707,1337.6862295136254,0.19333451862041334,0.3754167361809412
1974,7.340621480708294e-06,6.335809935295418,326.03805011488225,1239.1549496691084,0.19317347363296083,0.40714591246879206
1975,7.875072511607409e-06,6.981284562339401,309.4743247164089,1245.7849427817425,0.1930125627937617,0.43105993298964995
1976,6.444582112095071e-06,8.68922551646204,302.85287632133384,1332.7741173407583,0.1928517859910722,0.38146784939610323
1977,7.920428588814863e-06,7.339944262081287,302.30080689740606,1284.1025302900741,0.1926911431132419,0.4269651620518897
1978,8.623865606673728e-06,8.345341727147096,283.84743326697554,1228.3446828673168,0.19253063404871312,0.4363144013476634
1979,8.890863729846099e-06,7.425953582961396,271.22781632410886,1161.317753832583,0.1923702586860213,0.4719717159613588
1980,9.494659951041336e-06,7.181193219389086,242.63598847017326,1093.4318801768345,0.19221001691379466,0.5053682015850626
1981,8.567375308119726e-06,6.36528842308837,265.86969962255006,1041.229746612334,0.1920499086207541,0.47132454360032217
1982,8.397290571775372e-06,5.299975127061826,242.20804720719357,1269.193006871189,0.1918899336957134,0.25362818706095447
1983,8.442314838245426e-06,7.648675944953957,282.0187744803975,1035.7078787633752,0.19173009202757876,0.48721270155319985
1984,8.13603156678961e-06,7.343090612244487,279.3947848981829,928.2683809564604,0.1915703835053491,0.5124375828347888
1985,8.571415712995745e-06,6.553208839456328,262.5047627400721,731.3459949670912,0.19141080801811566,0.5446465346510012
1986,8.837439763967717e-06,6.970716225523056,261.81617861281086,586.2436228736926,0.1912513654550622,0.5935203603210224
1987,9.03188776006612e-06,5.916926936408191,271.892936350298,638.2483710549515,0.19109205570546464,0.47527836039423366
1988,9.21999950227197e-06,6.158924384298618,260.787640558896,453.01397876862177,0.19093287865869119,0.535193072222458
1989,8.616729960960782e-06,5.815786991239002,254.37720642359602,528.9230652435848,0.1907738342042023,0.48434496261148163
1990,8.41643657101835e-06,5.002517986369372,263.7900531119217,638.4181322092885,0.19061492223155033,0.22089448218075058
1991,9.173693222961382e-06,5.53455793872028,269.316287068179,771.9030826597112,0.19045614263037985,0.3681870249267706
1992,9.805878540820839e-06,7.74687844906674,278.46828994673575,695.0922633282419,0.19029749529042717,0.5745420696568089
1993,9.588604968421953e-06,8.674589476982296,289.2967580293535,643.0242043882793,0.1901389801015205,0.5807431043820677
1994,9.311615819174208e-06,8.625015568304997,279.53028385140016,504.00108275816194,0.1899805969535799,0.6249981476349347
1995,9.580984504446521e-06,8.949309654710666,299.79939893916924,396.6223425390397,0.18982234573661705,0.6405108299315154
1996,9.201896429518471e-06,9.18795047999627,266.3313214034107,288.2236810811762,0.18966422634073526,0.6785572722307516
1997,8.960021756583133e-06,7.7832388517645565,273.1157191596905,411.2838951875548,0.1895062386561294,0.640797587300748
1998,7.752038101272315e-06,8.265523245143278,235.14207210777906,299.07065920311913,0.1893483825730857,0.6827024397048509
