Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
07.08.2022 17:00;59.6;3.1;0.0;0.10;5.0;6.5;;1806.0;3.3;15.8;0.0;87.6
07.08.2022 18:00;61.4;2.9;0.0;0.10;5.2;6.8;;1849.3;3.0;15.5;0.0;69.9
07.08.2022 19:00;74.9;2.6;0.0;0.10;4.2;5.6;;1986.0;2.7;15.7;0.0;55.5
07.08.2022 20:00;70.5;3.3;0.0;0.10;4.8;6.0;;2055.8;3.4;15.1;0.0;17.4
07.08.2022 21:00;65.9;2.7;0.0;0.10;4.3;5.4;;1660.4;2.7;14.6;0.0;-0.4
07.08.2022 22:00;58.5;2.6;0.0;0.10;4.4;5.7;;1475.9;2.7;14.4;0.0;-0.5
07.08.2022 23:00;53.8;3.0;0.0;0.10;4.3;5.5;;1557.2;3.0;15.0;0.0;0.0
08.08.2022 00:00;56.1;3.0;0.0;0.10;4.9;6.2;;1703.9;3.0;14.7;0.0;-1.0
08.08.2022 01:00;55.8;2.9;0.0;0.10;6.0;6.1;;1744.1;3.0;14.7;0.0;-0.4
08.08.2022 02:00;53.3;3.4;0.0;0.10;6.7;6.6;;1988.5;3.4;14.7;0.0;-0.9
08.08.2022 03:00;56.8;3.3;0.0;0.10;6.8;7.1;;1995.6;3.3;14.4;0.0;-0.8
08.08.2022 04:00;55.0;3.2;0.0;0.10;7.3;7.6;;2048.5;3.3;13.4;0.0;-1.2
08.08.2022 05:00;53.8;3.2;0.0;0.10;7.5;7.5;;1880.8;3.2;13.2;0.0;-0.9
08.08.2022 06:00;52.4;2.8;0.0;0.10;6.8;6.9;;1597.0;2.9;13.0;0.0;21.3
08.08.2022 07:00;49.6;2.6;0.0;0.10;6.1;6.2;;1569.3;2.8;14.0;0.0;115.5
08.08.2022 08:00;49.2;3.1;0.0;0.10;7.3;7.3;;1920.9;3.6;14.2;0.0;191.5
08.08.2022 09:00;42.5;3.0;0.0;0.10;7.0;7.5;;1995.7;3.6;14.4;0.0;158.4
08.08.2022 10:00;47.5;6.0;0.0;0.20;8.9;8.7;;3802.0;7.8;15.7;0.0;425.9
08.08.2022 11:00;62.3;5.7;0.1;0.20;9.8;9.3;;4012.2;6.9;16.7;0.0;398.0
08.08.2022 12:00;74.7;3.9;0.0;0.20;9.6;9.1;;3264.1;4.3;18.3;0.0;582.9
08.08.2022 13:00;87.3;3.5;0.1;0.10;8.8;8.3;;3552.6;3.8;19.5;0.0;610.5
08.08.2022 14:00;93.7;3.3;0.1;0.10;8.2;7.3;;3587.2;3.6;20.5;0.0;719.2
08.08.2022 15:00;97.4;3.3;0.1;0.10;7.4;6.4;;3489.8;3.5;21.5;0.0;733.1
08.08.2022 16:00;100.7;2.9;0.1;0.10;6.8;6.1;;3274.7;3.1;22.4;0.0;715.7
08.08.2022 17:00;105.4;3.0;0.1;0.10;6.7;5.7;;3851.4;3.2;22.8;0.0;536.3
08.08.2022 18:00;107.6;3.2;0.2;0.10;7.0;5.6;;3864.4;3.4;22.6;0.0;355.5
08.08.2022 19:00;105.2;3.1;0.1;0.10;7.2;6.0;;3526.9;3.3;21.4;0.0;157.5
08.08.2022 20:00;102.8;3.0;0.1;0.10;7.0;5.7;;3311.3;3.0;19.1;0.0;17.5
08.08.2022 21:00;102.4;2.8;0.1;0.10;6.5;5.6;;3180.1;2.9;18.2;0.0;-1.9
08.08.2022 22:00;102.5;2.7;0.1;0.10;6.6;5.9;;2934.1;2.7;17.7;0.0;-2.0
08.08.2022 23:00;103.8;2.6;0.1;0.10;6.9;6.2;;2809.3;2.7;17.7;0.0;-2.0
09.08.2022 00:00;100.5;2.5;0.1;0.10;6.3;6.1;;2725.3;2.5;17.0;0.0;-1.9
09.08.2022 01:00;102.3;2.6;0.1;0.10;8.6;6.4;;2736.5;2.7;16.6;0.0;-1.9
09.08.2022 02:00;95.1;3.0;0.2;0.10;8.9;6.5;;2855.6;3.0;15.3;0.0;-2.0
09.08.2022 03:00;88.4;2.7;0.1;0.10;8.4;6.4;;2696.7;2.7;14.9;0.0;-1.5
09.08.2022 04:00;86.3;2.6;0.1;0.10;8.5;6.4;;2608.8;2.6;14.8;0.0;-1.8
09.08.2022 05:00;84.2;2.9;0.1;0.10;9.4;6.9;;2701.9;3.0;14.1;0.0;-1.5
09.08.2022 06:00;80.4;3.2;0.1;0.10;9.4;7.2;;2763.1;3.3;14.2;0.0;23.4
09.08.2022 07:00;77.9;3.1;0.2;0.10;8.9;6.8;;2698.6;3.4;15.3;0.0;157.1
09.08.2022 08:00;76.4;3.8;0.2;0.10;10.9;7.4;;3271.4;4.4;15.5;0.0;336.2
09.08.2022 09:00;83.0;3.8;0.3;0.10;11.0;8.3;;3423.2;4.4;15.5;0.0;517.7
09.08.2022 10:00;82.7;5.1;0.3;0.20;12.5;9.6;;4696.6;6.2;16.5;0.0;679.0
09.08.2022 11:00;94.3;5.5;0.4;0.20;13.9;10.6;;5541.9;6.4;18.1;0.0;801.1
09.08.2022 12:00;104.8;4.1;0.3;0.20;13.0;10.0;;4611.7;4.4;19.8;0.0;881.8
09.08.2022 13:00;108.7;3.5;0.2;0.10;11.8;8.4;;3977.9;3.8;21.6;0.0;910.9
09.08.2022 14:00;110.5;3.4;0.2;0.10;11.5;8.0;;3986.1;3.6;22.9;0.0;885.1
09.08.2022 15:00;115.3;3.2;0.2;0.10;11.8;7.6;;4267.2;3.5;23.5;0.0;807.3
09.08.2022 16:00;118.4;3.3;0.3;0.10;10.9;7.1;;4137.6;3.5;23.8;0.0;683.9
09.08.2022 17:00;119.2;3.4;0.3;0.10;10.7;6.5;;4189.3;3.7;23.6;0.0;527.9
09.08.2022 18:00;119.1;3.5;0.3;0.10;10.7;5.7;;4445.8;3.7;23.1;0.0;349.9
09.08.2022 19:00;118.5;3.4;0.3;0.10;12.1;5.5;;3916.1;3.5;22.1;0.0;168.1
09.08.2022 20:00;117.8;3.3;0.3;0.10;9.8;5.4;;3740.4;3.3;20.2;0.0;27.1
09.08.2022 21:00;113.4;3.3;0.3;0.10;12.3;5.8;;3556.8;3.3;18.5;0.0;-2.1
09.08.2022 22:00;115.0;2.8;0.3;0.10;10.1;6.1;;3423.6;2.8;18.2;0.0;-2.1
09.08.2022 23:00;117.4;2.8;0.4;0.10;9.8;6.2;;3645.8;2.9;18.5;0.0;-2.0
10.08.2022 00:00;112.0;3.4;0.4;0.10;9.6;6.3;;3705.5;3.4;17.1;0.0;-1.9
10.08.2022 01:00;107.5;3.3;0.3;0.10;9.1;6.5;;3588.5;3.3;16.1;0.0;-1.8
10.08.2022 02:00;106.1;3.2;0.3;0.10;9.0;6.6;;3526.4;3.3;15.8;0.0;-1.7
10.08.2022 03:00;103.6;3.0;0.3;0.10;8.3;6.5;;3336.6;3.0;15.2;0.0;-1.6
10.08.2022 04:00;99.5;5.9;0.7;0.10;10.3;7.7;;3806.2;5.9;15.0;0.0;-2.0
10.08.2022 05:00;98.9;4.6;0.6;0.10;10.0;7.4;;3419.8;4.6;14.6;0.0;-1.4
10.08.2022 06:00;98.6;3.8;0.4;0.10;9.8;7.3;;3322.4;3.8;14.1;0.0;21.2
10.08.2022 07:00;86.6;4.2;0.3;0.10;10.0;7.1;;3377.4;4.5;15.2;0.0;150.4
10.08.2022 08:00;86.3;5.7;0.3;0.10;10.6;7.7;;4049.6;6.6;15.2;0.0;324.8
10.08.2022 09:00;83.6;6.5;0.4;0.20;11.2;7.9;;4807.8;7.9;15.3;0.0;500.7
10.08.2022 10:00;86.9;6.8;0.4;0.20;12.4;9.2;;5667.5;8.5;16.1;0.0;651.4
10.08.2022 11:00;;;;;12.8;9.6;;5544.8;;18.2;0.0;767.7
10.08.2022 12:00;112.6;;0.5;;15.0;10.5;;5814.5;;19.5;0.0;862.2
10.08.2022 13:00;115.0;4.1;0.5;;12.6;9.5;;5154.9;4.4;21.5;0.0;894.0
10.08.2022 14:00;118.8;4.1;0.4;0.20;13.1;9.3;;4832.6;4.3;23.0;0.0;868.7
10.08.2022 15:00;120.9;3.7;0.4;0.20;13.8;9.0;;4531.6;3.9;23.5;0.0;792.3
10.08.2022 16:00;121.4;3.4;0.4;0.20;12.5;8.4;;4305.8;3.7;23.9;0.0;670.3
10.08.2022 17:00;122.2;3.4;0.3;0.10;12.0;7.9;;3973.0;3.6;23.9;0.0;514.6
10.08.2022 18:00;119.0;3.3;0.3;0.10;12.7;7.3;;3750.6;3.5;23.4;0.0;336.0
10.08.2022 19:00;116.3;3.3;0.3;0.10;13.0;7.0;;3667.7;3.5;22.0;0.0;156.0
10.08.2022 20:00;112.4;2.9;0.2;0.10;9.9;5.6;;3338.8;3.0;20.1;0.0;23.2
10.08.2022 21:00;107.3;2.9;0.2;0.10;20.7;6.9;;3254.1;3.0;18.4;0.0;-2.0
10.08.2022 22:00;108.2;2.8;0.2;0.10;9.5;5.8;;3150.1;2.8;17.8;0.0;-1.9
10.08.2022 23:00;107.8;2.7;0.2;0.10;8.8;6.2;;3045.0;2.8;17.2;0.0;-1.7
11.08.2022 00:00;101.5;3.0;0.2;0.10;9.3;6.1;;3119.9;3.0;16.6;0.0;-1.7
11.08.2022 01:00;102.3;3.2;0.2;0.10;8.5;6.0;;3300.6;3.2;16.2;0.0;-1.6
11.08.2022 02:00;99.2;3.3;0.3;0.10;8.9;6.0;;3633.8;3.4;15.9;0.0;-1.6
11.08.2022 03:00;95.8;3.2;0.3;0.10;10.2;6.3;;3433.0;3.2;15.4;0.0;-1.8
11.08.2022 04:00;98.9;3.2;0.3;0.10;9.7;6.4;;3214.2;3.2;15.2;0.0;-1.7
11.08.2022 05:00;96.0;3.0;0.2;0.10;10.1;7.2;;3000.0;3.0;14.5;0.0;-1.5
11.08.2022 06:00;92.5;2.9;0.2;0.10;10.6;7.5;;2905.8;2.9;14.6;0.0;17.8
11.08.2022 07:00;88.3;3.2;0.2;0.10;11.9;7.5;;3110.9;3.3;15.5;0.0;137.9
11.08.2022 08:00;84.3;4.8;0.3;0.10;11.6;6.8;;4125.2;5.5;16.8;0.0;314.5
11.08.2022 09:00;80.4;5.1;0.3;0.20;13.6;6.7;;4415.7;6.1;17.3;0.0;494.2
11.08.2022 10:00;78.6;7.1;0.3;0.20;12.6;7.2;;6565.1;9.1;17.3;0.0;657.5
11.08.2022 11:00;95.0;4.9;0.4;0.20;12.6;7.6;;4989.3;5.8;18.3;0.0;782.5
11.08.2022 12:00;104.5;6.5;0.4;0.20;14.9;9.4;;6916.3;7.5;20.5;0.0;863.7
11.08.2022 13:00;120.4;5.1;0.5;0.20;17.5;10.5;;6704.9;5.5;22.9;0.0;888.9
11.08.2022 14:00;128.5;4.3;0.4;0.20;14.9;9.6;;5754.8;4.6;23.6;0.0;860.4
11.08.2022 15:00;132.4;3.8;0.4;0.20;15.0;9.4;;5062.3;4.0;24.7;0.0;787.2
11.08.2022 16:00;138.3;4.1;0.4;0.20;16.2;10.0;;5333.9;4.3;25.0;0.0;661.2
11.08.2022 17:00;139.3;4.2;0.4;0.20;15.0;10.2;;5290.8;4.4;24.8;0.0;501.4
11.08.2022 18:00;136.5;3.8;0.3;0.20;19.0;10.7;;4500.9;3.9;24.4;0.0;322.9
11.08.2022 19:00;136.2;3.8;0.3;0.20;17.5;9.8;;4016.0;3.9;23.1;0.0;149.1
11.08.2022 20:00;130.5;3.8;0.3;0.20;19.4;10.2;;3700.3;3.9;20.6;0.0;23.1
11.08.2022 21:00;125.5;3.8;0.3;0.20;27.0;11.2;;3653.5;3.9;18.8;0.0;-2.0
11.08.2022 22:00;126.2;3.3;0.3;0.20;13.3;9.3;;3318.5;3.3;18.5;0.0;-2.0
11.08.2022 23:00;124.4;3.5;0.3;0.20;13.1;9.6;;3290.2;3.5;18.2;0.0;-1.7
12.08.2022 00:00;120.3;3.6;0.3;0.20;12.8;9.9;;3240.5;3.6;17.2;0.0;-1.9
12.08.2022 01:00;116.6;3.3;0.3;0.20;12.9;9.8;;3143.7;3.3;16.8;0.0;-1.2
12.08.2022 02:00;122.2;3.2;0.3;0.20;13.1;10.1;;3218.1;3.2;17.3;0.0;-1.5
12.08.2022 03:00;114.9;3.8;0.3;0.20;12.9;10.5;;3274.1;3.8;16.5;0.0;-2.1
12.08.2022 04:00;108.0;4.0;0.3;0.20;14.1;11.2;;3329.8;4.0;15.3;0.0;-1.6
12.08.2022 05:00;112.2;3.2;0.3;0.20;12.9;10.4;;3204.2;3.2;15.4;0.0;-1.4
12.08.2022 06:00;109.1;3.3;0.3;0.20;12.9;10.5;;3204.3;3.3;14.8;0.0;18.3
12.08.2022 07:00;95.2;4.5;0.2;0.20;14.7;10.6;;3423.4;4.8;15.8;0.0;141.6
12.08.2022 08:00;95.5;4.8;0.3;0.20;15.7;11.1;;3377.3;5.3;16.7;0.0;320.7
12.08.2022 09:00;86.0;8.2;0.3;0.20;15.8;10.3;;5491.6;10.1;16.4;0.0;505.4
12.08.2022 10:00;93.6;7.9;0.4;0.20;15.8;10.2;;6433.8;9.7;17.5;0.0;666.7
12.08.2022 11:00;107.8;6.3;0.5;0.20;16.6;10.8;;6289.6;7.2;20.0;0.0;793.6
12.08.2022 12:00;117.1;4.7;0.4;0.20;16.4;9.1;;5755.7;5.1;20.7;0.0;874.7
12.08.2022 13:00;126.4;3.8;0.4;0.20;11.6;7.5;;4931.6;4.0;21.5;0.0;903.5
12.08.2022 14:00;127.2;3.5;0.4;0.10;10.6;6.3;;4552.0;3.7;22.6;0.0;878.7
12.08.2022 15:00;127.8;3.2;0.3;0.10;8.1;5.1;;4256.5;3.4;22.9;0.0;807.2
12.08.2022 16:00;127.2;3.0;0.3;0.10;9.1;4.5;;4034.3;3.3;23.4;0.0;685.0
12.08.2022 17:00;123.1;2.9;0.2;0.10;8.7;3.9;;3750.4;3.1;23.0;0.0;526.2
12.08.2022 18:00;121.6;2.8;0.2;0.10;12.0;4.2;;3539.2;3.0;22.5;0.0;343.3
12.08.2022 19:00;120.7;3.0;0.3;0.10;11.0;4.2;;3427.9;3.1;20.8;0.0;158.6
12.08.2022 20:00;118.4;3.3;0.3;0.10;10.1;4.7;;3550.3;3.3;18.7;0.0;20.0
12.08.2022 21:00;117.2;3.2;0.3;0.10;8.9;4.8;;3355.4;3.2;17.6;0.0;-2.2
12.08.2022 22:00;113.3;2.8;0.2;0.10;7.5;4.4;;3011.2;2.8;16.4;0.0;-2.3
12.08.2022 23:00;111.9;2.7;0.2;0.10;7.0;4.0;;3118.9;2.7;16.5;0.0;-2.0
13.08.2022 00:00;110.0;2.5;0.2;0.10;9.4;4.1;;2904.5;2.5;16.2;0.0;-2.2
13.08.2022 01:00;108.2;2.6;0.2;0.10;6.2;3.8;;2863.6;2.6;15.7;0.0;-2.0
13.08.2022 02:00;103.7;3.0;0.3;0.10;7.6;4.4;;3069.8;3.0;15.0;0.0;-2.1
13.08.2022 03:00;100.5;2.6;0.2;0.10;6.8;4.1;;2726.3;2.6;13.9;0.0;-2.1
13.08.2022 04:00;100.1;2.4;0.2;0.10;6.8;4.1;;2667.9;2.5;13.2;0.0;-2.0
13.08.2022 05:00;97.4;2.6;0.2;0.10;6.3;4.4;;2639.5;2.6;12.7;0.0;-1.6
13.08.2022 06:00;97.2;2.7;0.2;0.10;6.4;4.4;;2631.0;2.7;12.8;0.0;17.2
13.08.2022 07:00;87.9;2.6;0.2;0.10;7.7;4.7;;2565.2;2.8;13.6;0.0;148.5
13.08.2022 08:00;80.2;3.9;0.2;0.10;14.6;5.7;;3292.3;4.5;15.1;0.0;331.3
13.08.2022 09:00;84.8;4.5;0.3;0.10;11.6;6.2;;3730.1;5.3;15.0;0.0;516.1
13.08.2022 10:00;86.4;4.9;0.3;0.20;10.4;6.6;;4311.1;5.9;15.8;0.0;680.7
13.08.2022 11:00;96.8;4.5;0.5;0.20;10.9;7.0;;5004.3;5.1;17.8;0.0;806.3
13.08.2022 12:00;106.3;3.9;0.7;0.20;10.4;6.9;;6462.1;4.2;19.6;0.0;886.3
13.08.2022 13:00;112.3;3.7;0.5;0.20;10.6;6.5;;5310.4;3.9;21.3;0.0;906.2
13.08.2022 14:00;115.5;3.4;0.4;0.20;11.3;6.0;;4251.5;3.6;22.7;0.0;882.3
13.08.2022 15:00;118.3;3.0;0.3;0.10;8.9;4.7;;3648.0;3.2;23.3;0.0;804.7
13.08.2022 16:00;120.9;3.0;0.3;0.10;7.9;4.5;;3559.1;3.2;23.9;0.0;679.1
13.08.2022 17:00;122.1;2.8;0.3;0.10;9.4;4.4;;3308.4;3.0;24.4;0.0;519.2
13.08.2022 18:00;121.3;2.8;0.2;0.10;10.4;4.1;;3190.9;3.0;24.0;0.0;336.0
13.08.2022 19:00;124.5;2.8;0.2;0.10;10.9;4.3;;3215.3;2.9;22.7;0.0;151.9
13.08.2022 20:00;120.4;2.7;0.2;0.10;21.3;5.9;;3063.4;2.7;19.9;0.0;20.4
13.08.2022 21:00;115.5;2.5;0.2;0.10;12.1;4.8;;2859.2;2.5;17.8;0.0;-2.1
13.08.2022 22:00;116.5;2.5;0.2;0.10;13.8;5.1;;2899.9;2.5;17.6;0.0;-2.1
13.08.2022 23:00;114.3;2.7;0.2;0.10;8.7;4.5;;2925.5;2.7;17.5;0.0;-2.1
14.08.2022 00:00;109.8;2.5;0.2;0.10;9.0;4.7;;2753.3;2.5;16.3;0.0;-2.0
14.08.2022 01:00;110.5;2.4;0.2;0.10;6.5;4.4;;2611.5;2.4;16.0;0.0;-1.8
14.08.2022 02:00;114.0;2.4;0.2;0.10;6.3;4.4;;2571.9;2.4;16.5;0.0;-1.5
14.08.2022 03:00;111.8;2.6;0.3;0.10;6.8;4.5;;2667.9;2.6;16.5;0.0;-2.0
14.08.2022 04:00;113.1;2.4;0.3;0.10;6.6;4.6;;2533.3;2.4;16.4;0.0;-1.8
14.08.2022 05:00;114.0;2.2;0.3;0.10;6.6;4.6;;2505.9;2.3;16.8;0.0;-1.9
14.08.2022 06:00;113.1;2.2;0.2;0.10;6.5;4.7;;2475.6;2.3;16.8;0.0;10.9
14.08.2022 07:00;107.6;2.2;0.2;0.10;7.6;5.2;;2515.6;2.3;17.2;0.0;129.5
14.08.2022 08:00;97.0;1.8;0.2;0.10;16.0;6.4;;2430.5;1.9;20.0;0.0;326.7
14.08.2022 09:00;101.2;2.6;0.2;0.20;16.4;6.6;;2823.5;2.9;20.1;0.0;498.9
14.08.2022 10:00;98.1;2.8;0.2;0.20;14.5;6.4;;2180.9;3.1;19.8;0.0;624.3
14.08.2022 11:00;100.5;3.1;0.2;0.20;9.1;6.3;;1890.8;3.4;19.2;0.0;498.8
14.08.2022 12:00;117.3;2.5;0.3;0.20;10.2;5.9;;1124.9;2.7;20.7;0.0;572.7
14.08.2022 13:00;114.6;3.6;0.4;0.20;10.1;6.9;;;3.8;21.0;0.0;622.5
14.08.2022 14:00;113.5;3.5;0.4;0.20;11.1;7.0;;;3.7;21.3;0.0;528.5
14.08.2022 15:00;113.4;3.5;0.4;0.20;10.5;6.4;;;3.7;20.9;0.0;469.1
14.08.2022 16:00;112.6;3.4;0.3;0.20;10.3;6.0;;;3.5;20.2;0.0;341.8
14.08.2022 17:00;116.9;2.9;0.3;0.20;9.2;5.5;;;3.0;19.5;0.0;143.9
14.08.2022 18:00;115.2;2.9;0.2;0.20;20.3;6.9;;;3.0;19.4;0.0;116.2
14.08.2022 19:00;110.3;2.9;0.3;0.20;12.3;6.1;;;3.0;18.7;0.0;38.5
14.08.2022 20:00;113.4;2.5;0.2;0.10;20.8;6.9;;;2.5;18.2;0.0;3.9
14.08.2022 21:00;111.7;2.8;0.2;0.20;8.2;5.5;;;2.8;18.0;0.0;-0.4
14.08.2022 22:00;106.9;2.7;0.2;0.20;9.4;5.9;;;2.7;17.6;0.0;-0.8
14.08.2022 23:00;106.7;2.7;0.2;0.20;9.5;6.1;;;2.7;17.7;0.0;-0.4
15.08.2022 00:00;101.7;3.9;0.2;0.20;9.6;6.1;;;3.9;17.1;0.0;-0.4
15.08.2022 01:00;106.5;2.8;0.1;0.20;7.0;5.0;;;2.8;14.9;2.6;-1.6
15.08.2022 02:00;112.8;2.1;0.1;0.10;5.4;4.1;;;2.1;15.3;0.1;-0.8
15.08.2022 03:00;110.5;2.1;0.1;0.10;5.0;3.9;;;2.1;14.9;0.0;-0.2
15.08.2022 04:00;111.0;2.1;0.1;0.10;5.6;4.4;;;2.1;14.9;0.0;-2.0
15.08.2022 05:00;104.5;2.1;0.1;0.10;5.6;4.6;;;2.2;14.3;0.0;-1.1
15.08.2022 06:00;106.2;1.9;0.1;0.10;5.8;4.6;;;1.9;14.7;0.0;9.5
15.08.2022 07:00;105.1;2.0;0.1;0.10;6.3;4.7;;;2.1;15.3;0.0;128.7
15.08.2022 08:00;101.9;2.2;0.0;0.10;6.2;4.8;;;2.4;16.1;0.0;309.9
15.08.2022 09:00;95.2;2.5;0.1;0.10;6.2;4.8;;;2.8;16.8;0.0;490.2
15.08.2022 10:00;110.1;1.7;0.0;0.10;5.9;4.6;;;1.9;17.6;0.0;655.9
15.08.2022 11:00;111.7;2.0;0.1;0.10;6.5;5.0;;;2.2;18.6;0.0;732.6
15.08.2022 12:00;112.1;2.2;0.1;0.10;7.3;5.3;;;2.3;19.4;0.0;613.0
15.08.2022 13:00;119.1;2.0;0.1;0.10;6.4;5.1;;;2.2;20.3;0.0;741.7
15.08.2022 14:00;119.9;2.4;0.1;0.10;7.1;5.4;;;2.5;20.7;0.0;462.7
15.08.2022 15:00;112.5;2.5;0.1;0.10;7.2;5.4;;;2.5;16.7;4.4;115.5
15.08.2022 16:00;111.0;2.5;0.1;0.10;7.2;5.3;;;2.6;16.0;2.3;56.3
15.08.2022 17:00;102.5;2.3;0.0;0.10;6.2;4.9;;;2.4;14.5;19.5;7.8
15.08.2022 18:00;99.4;2.1;0.0;0.10;4.3;3.5;;;2.2;14.6;10.9;57.6
15.08.2022 19:00;96.8;2.1;0.0;0.10;5.8;4.3;;;2.2;15.7;0.0;33.9
15.08.2022 20:00;91.8;2.0;0.0;0.10;5.9;4.2;;;2.0;15.6;0.0;22.4
15.08.2022 21:00;95.9;2.1;0.0;0.10;7.0;4.7;;;2.1;15.5;0.0;-0.3
15.08.2022 22:00;98.6;2.3;0.1;0.10;7.8;5.1;;;2.3;15.8;0.0;-1.0
15.08.2022 23:00;95.3;2.4;0.1;0.10;9.2;5.8;;;2.4;15.9;0.0;-0.4
16.08.2022 00:00;97.8;2.4;0.1;0.10;9.0;6.2;;;2.5;16.3;0.0;-0.5
16.08.2022 01:00;96.0;2.4;0.1;0.10;8.9;6.2;;;2.4;15.3;0.0;-1.5
16.08.2022 02:00;96.5;2.4;0.1;0.10;9.0;6.5;;;2.5;15.0;0.0;-1.2
16.08.2022 03:00;100.3;2.2;0.1;0.10;9.2;6.7;;;2.3;14.7;0.0;-1.7
16.08.2022 04:00;104.4;2.1;0.1;0.10;9.8;6.8;;;2.1;14.3;0.0;-1.5
16.08.2022 05:00;104.5;2.2;0.1;0.10;9.5;7.0;;;2.2;14.6;0.0;-1.5
16.08.2022 06:00;99.9;2.3;0.1;0.10;10.1;7.0;;;2.3;14.4;0.0;11.8
16.08.2022 07:00;94.3;2.3;0.1;0.10;9.3;6.7;;;2.4;15.5;0.0;128.6
16.08.2022 08:00;97.2;2.1;0.1;0.10;8.5;6.2;;;2.2;17.0;0.0;307.8
16.08.2022 09:00;98.7;2.3;0.1;0.10;7.7;5.8;;;2.5;17.6;0.0;488.0
16.08.2022 10:00;77.3;4.1;0.2;0.20;9.5;5.6;;;5.2;18.1;0.0;648.1
16.08.2022 11:00;85.9;4.5;0.2;0.20;8.6;5.7;;;5.8;19.5;0.0;775.0
16.08.2022 12:00;107.4;3.1;0.2;0.20;9.0;6.2;;;3.6;19.7;0.0;855.1
16.08.2022 13:00;124.7;2.2;0.1;0.10;9.8;6.5;;;2.4;21.4;0.0;882.8
16.08.2022 14:00;131.1;1.8;0.1;0.10;9.6;6.1;;;2.0;23.8;0.0;855.7
16.08.2022 15:00;130.6;2.0;0.1;0.10;8.9;5.9;;;2.1;23.3;0.0;773.3
16.08.2022 16:00;133.1;2.9;0.2;0.20;10.4;7.3;;;3.1;23.7;0.0;603.3
16.08.2022 17:00;129.3;2.5;0.2;0.20;10.7;7.3;;;2.7;23.9;0.0;362.6
16.08.2022 18:00;122.8;2.2;0.2;0.10;11.9;7.1;;;2.3;23.2;0.0;235.8
16.08.2022 19:00;124.9;2.4;0.2;0.10;13.6;7.3;;;2.5;21.8;0.0;71.0
16.08.2022 20:00;118.2;2.4;0.1;0.10;12.5;7.2;;;2.4;20.7;0.0;8.9
16.08.2022 21:00;113.8;2.3;0.1;0.10;9.3;6.8;;;2.3;19.9;0.0;-1.7
16.08.2022 22:00;109.9;2.3;0.1;0.10;9.1;6.9;;;2.3;19.3;0.0;-1.6
16.08.2022 23:00;110.4;2.2;0.1;0.10;9.0;6.8;;;2.3;19.5;0.0;-1.3
17.08.2022 00:00;117.3;2.2;0.2;0.20;8.8;6.8;;;2.2;20.4;0.0;-1.1
17.08.2022 01:00;115.8;2.2;0.1;0.10;8.7;6.6;;;2.3;20.6;0.0;-1.6
17.08.2022 02:00;111.8;2.3;0.1;0.10;9.2;6.8;;;2.3;19.7;0.0;-1.2
17.08.2022 03:00;109.5;2.4;0.1;0.10;8.5;6.8;;;2.4;19.3;0.0;-1.1
17.08.2022 04:00;101.9;3.9;0.2;0.20;11.7;8.6;;;4.0;17.7;0.0;-1.6
17.08.2022 05:00;100.5;4.2;0.3;0.20;12.5;9.1;;;4.2;17.4;0.0;-1.1
17.08.2022 06:00;107.8;4.4;0.3;0.20;11.1;8.5;;;4.4;17.4;0.0;17.0
17.08.2022 07:00;107.3;3.1;0.2;0.20;8.8;7.0;;;3.2;17.4;0.0;65.9
17.08.2022 08:00;104.0;3.1;0.2;0.20;10.3;7.3;;;3.3;18.9;0.0;266.0
17.08.2022 09:00;91.4;6.6;0.3;0.20;12.2;8.9;;;7.6;19.4;0.0;330.7
17.08.2022 10:00;105.7;5.0;0.3;0.20;11.8;8.7;;;5.8;20.3;0.0;598.0
17.08.2022 11:00;119.2;4.2;0.3;0.20;10.4;8.1;;;4.7;20.7;0.0;759.7
17.08.2022 12:00;129.8;3.6;0.3;0.20;11.3;8.3;;;3.8;21.4;0.0;761.4
17.08.2022 13:00;133.5;3.5;0.3;0.20;11.4;8.6;;;3.7;22.7;0.0;706.1
17.08.2022 14:00;133.7;3.9;0.3;0.20;14.9;9.6;;;4.2;23.9;0.0;686.6
17.08.2022 15:00;134.2;3.5;0.2;0.20;12.7;9.1;;;3.7;23.7;0.0;493.8
17.08.2022 16:00;132.8;3.7;0.2;0.20;12.3;9.0;;;3.8;22.8;0.0;275.3
17.08.2022 17:00;132.3;3.8;0.2;0.20;14.9;9.6;;;3.8;21.8;0.0;112.6
17.08.2022 18:00;130.8;4.1;0.2;0.20;12.8;9.6;;;4.2;21.5;0.0;93.5
17.08.2022 19:00;122.0;2.5;0.0;0.20;9.7;6.9;;;2.5;21.5;0.0;27.7
17.08.2022 20:00;119.3;2.8;0.0;0.20;8.8;6.8;;;2.8;20.7;0.1;-0.8
17.08.2022 21:00;113.0;5.1;0.1;0.20;11.6;6.6;;;5.1;17.1;0.3;-3.0
17.08.2022 22:00;113.8;2.7;0.0;0.10;3.4;2.3;;;2.7;13.5;4.5;-0.9
